commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package chisel3 - package simulator - package object simulator - class SimulatedModule,5.0,2.0,7.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,1,package chisel3 - package simulator - package object simulator - class AnySimulatedModule,21.0,7.0,28.0,0.0,3.0,45.0,40.0,7.0,0.14893617021276595,1.0,17.0,7.0,2.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - object AnySimulatedModule,13.0,7.0,19.0,0.0,0.0,8.0,9.0,0.0,0.0,1.0,8.0,2.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselSimulation,11.0,1.0,12.0,0.0,1.0,16.0,17.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package chisel3 - package simulator - package object simulator - class ChiselWorkspace,55.0,1.0,56.0,0.0,1.0,105.0,87.0,18.0,0.17142857142857143,0.0,43.0,19.0,19.0,11.0,65.0,38.0,62.0,16.0,-0.0,0.0
HEAD,1,package internal - object MonoConnect,81.0,4.0,83.0,0.0,0.0,390.0,290.0,83.0,0.2225201072386059,0.0,77.0,109.0,45.0,16.0,109.0,33.0,263.0,50.0,-0.0,1.0
HEAD,0,package internal - object checkConnect,31.0,1.0,32.0,0.0,0.0,129.0,90.0,30.0,0.25,0.0,24.0,37.0,27.0,9.0,56.0,13.0,109.0,4.0,-0.0,0.0
HEAD,1,package experimental - package dataview - package object dataview,88.0,18.0,101.0,0.0,0.0,253.0,184.0,68.0,0.2698412698412698,0.0,103.0,51.0,28.0,15.0,120.0,57.0,145.0,24.0,-0.0,1.0
HEAD,0,package experimental - package dataview - package object dataview - class InvalidViewException,5.0,7.0,12.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package experimental - package dataview - package object dataview - class DataViewable,18.0,2.0,20.0,0.0,1.0,18.0,11.0,8.0,0.42105263157894735,0.0,10.0,1.0,1.0,0.0,7.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package experimental - package dataview - package object dataview - class RecordUpcastable,11.0,1.0,12.0,0.0,1.0,7.0,7.0,1.0,0.125,0.0,4.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,-0.0,0.0
HEAD,1,package chisel3 - class Element,47.0,38.0,81.0,4.0,7.0,56.0,48.0,7.0,0.12727272727272726,12.0,39.0,27.0,12.0,9.0,25.0,8.0,44.0,9.0,-0.0,1.0
HEAD,0,package internal - class Namespace,17.0,10.0,27.0,0.0,2.0,63.0,47.0,17.0,0.265625,0.0,33.0,12.0,4.0,5.0,16.0,13.0,6.0,1.0,-0.0,1.0
HEAD,0,package internal - object Namespace,7.0,10.0,16.0,0.0,0.0,5.0,5.0,1.0,0.16666666666666666,0.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package internal - class IdGen,3.0,2.0,5.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package internal - trait HasId,52.0,29.0,77.0,1.0,8.0,216.0,155.0,63.0,0.2889908256880734,7.0,82.0,72.0,9.0,9.0,19.0,15.0,43.0,3.0,-0.0,1.0
